,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_loss,param_penalty,param_tol,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,C,dual,loss,penalty,tol
76,150.88312311172484,25.247190539546693,0.6225781440734863,0.3179717651443489,1,True,hinge,l2,0.0001,0.2567952415284787,0.22611751982696468,0.24998197548666187,0.27240447007930785,0.24967555875991349,0.2509949531362653,0.014924237832900658,67,1.0,True,hinge,l2,0.0001
77,148.83502683639526,15.198929960371782,0.4043388366699219,0.23577034992038978,1,True,hinge,l2,1e-05,0.2394736842105263,0.2625991348233598,0.24509733237202597,0.23646359048305696,0.2618060562364816,0.24908795962509017,0.011063778111561428,69,1.0,True,hinge,l2,1e-05
78,6.171486186981201,0.16501142413135172,0.0,0.0,1,True,squared_hinge,l1,0.001,,,,,,,,73,1.0,True,squared_hinge,l1,0.001
79,4.668088817596436,0.20942743078754966,0.0,0.0,1,True,squared_hinge,l1,0.0001,,,,,,,,73,1.0,True,squared_hinge,l1,0.0001
80,4.85695447921753,0.21185384857433365,0.0,0.0,1,True,squared_hinge,l1,1e-05,,,,,,,,73,1.0,True,squared_hinge,l1,1e-05
81,33.48937473297119,1.7126286330395974,0.7111705303192138,0.4948898456390064,1,True,squared_hinge,l2,0.001,0.41020187454938717,0.41086878154289835,0.4102559480894016,0.4078046142754146,0.4118961788031723,0.41020547945205477,0.0013464878487880316,21,1.0,True,squared_hinge,l2,0.001
82,38.62539734840393,2.485617018913864,0.45341124534606936,0.4456704822764724,1,True,squared_hinge,l2,0.0001,0.4102379235760634,0.4108507570295602,0.41027397260273973,0.4078226387887527,0.41191420331651046,0.4102198990627254,0.0013430379243112658,18,1.0,True,squared_hinge,l2,0.0001
83,40.32056064605713,4.839835704071391,1.6471135139465332,0.5280541333507314,1,True,squared_hinge,l2,1e-05,0.4102379235760634,0.41083273251622204,0.41027397260273973,0.4078226387887527,0.41191420331651046,0.41021629416005767,0.0013413629204269092,20,1.0,True,squared_hinge,l2,1e-05
84,2.981412744522095,0.9162129450339532,0.0,0.0,1,False,hinge,l1,0.001,,,,,,,,73,1.0,False,hinge,l1,0.001
85,5.483634901046753,0.22065383771424368,0.0,0.0,1,False,hinge,l1,0.0001,,,,,,,,73,1.0,False,hinge,l1,0.0001
86,5.881929874420166,0.7236214743510029,0.0,0.0,1,False,hinge,l1,1e-05,,,,,,,,73,1.0,False,hinge,l1,1e-05
87,6.245800924301148,0.3499864922685699,0.0,0.0,1,False,hinge,l2,0.001,,,,,,,,73,1.0,False,hinge,l2,0.001
88,6.9471601963043215,0.7714090314189842,0.0,0.0,1,False,hinge,l2,0.0001,,,,,,,,73,1.0,False,hinge,l2,0.0001
89,7.0527746200561525,0.7949381522163965,0.0,0.0,1,False,hinge,l2,1e-05,,,,,,,,73,1.0,False,hinge,l2,1e-05
90,25.78759593963623,6.566827755263423,0.8454994201660156,0.4480754390888331,1,False,squared_hinge,l1,0.001,0.4098594087959625,0.4109048305695746,0.4101658255227109,0.4078767123287671,0.4118421052631579,0.41012977649603455,0.0013178372426836586,29,1.0,False,squared_hinge,l1,0.001
91,105.11696615219117,2.8705978354930344,0.4630594253540039,0.495677154417339,1,False,squared_hinge,l1,0.0001,0.41005767844268204,0.41113914924297046,0.41014780100937276,0.40771449170872387,0.41158976207642395,0.41012977649603466,0.0013408590420618126,28,1.0,False,squared_hinge,l1,0.0001
92,99.09794483184814,4.25643458671843,1.1563076972961426,0.24143707955600735,1,False,squared_hinge,l1,1e-05,0.410183850036049,0.4109408795962509,0.40987743330930065,0.4078046142754146,0.41169790915645277,0.4101009372746936,0.0013104007143032407,30,1.0,False,squared_hinge,l1,1e-05
93,10.095422649383545,0.9763700910535511,0.9180376052856445,0.3227576587778237,1,False,squared_hinge,l2,0.001,0.41005767844268204,0.411085075702956,0.4102379235760634,0.4078767123287671,0.4119682768565249,0.4102451333813987,0.001365235229350882,16,1.0,False,squared_hinge,l2,0.001
94,14.848781061172485,0.6015739731057486,0.7085342884063721,0.2967446212047429,1,False,squared_hinge,l2,0.0001,0.4102559480894016,0.41086878154289835,0.41027397260273973,0.4078046142754146,0.4119682768565249,0.4102343186733958,0.0013648925115873477,17,1.0,False,squared_hinge,l2,0.0001
